date,eth_in_trust,net_assets_usd,implied_eth_px,nav_usd,closing_price_usd,premium_discount_pct,shares_outstanding,share_delta,eth_delta,management_fee_pct,est_fee_drain_eth,w_shares,flow_method_agreement,flow_eth_final,flow_usd_final,cumulative_flow_usd,eth_inventory,cost_basis_usd,avg_buy_price_ex_fee,effective_cost_per_current_eth,confidence_score_0_1,observed_annual_fee_drag_pct,estimated_annual_fee_pct,fee_model_error_pct,obs_ts_utc
2024-10-09,406773.6395878747,981559681.52,2413.0366031448984,18.285389,18.285389,0.0,53680000.0,0.0,-2.786120819102507,0.25,2.786139902114341,1.0,5.240262679340191e-08,0.0,0.0,1177869255.6000001,406937.3605680511,1187857739.6000004,2919.018637025238,2920.1935032060733,0.6999931664084026,0.2499982878753637,0.25,-1.7121246362883369e-06,backfill
2024-10-10,406770.8534861385,958148867.28,2355.500299661108,17.849271,17.849271,0.0,53680000.0,0.0,-2.786101736186538,0.25,2.786120819095032,1.0,5.2402910566407e-08,0.0,0.0,1177869255.6000001,406937.3605680511,1187857739.6000004,2919.018637025238,2920.213504531437,0.6999931663986656,0.24999828736477214,0.25,-1.712635227857362e-06,backfill
2024-10-11,414345.7139646528,1018720551.84,2458.6245676162894,18.630588,18.630588,0.0,54680000.0,1000000.0,7574.860478514282,0.25,2.786101736206428,1.0,0.99999999874085,7577.6465611677,18630588.0,1196499843.6000001,414515.00712921884,1206488327.6000004,2910.602286647479,2911.791499073945,0.9999999971030287,0.24999828780242206,0.25,-1.7121975779410548e-06,backfill
2024-10-14,414337.2001282544,1086990336.2800002,2623.443745682356,19.879121,19.879121,0.0,54680000.0,0.0,-8.513836398371495,0.25,8.513953026670947,1.0,8.57424820033259e-09,0.0,0.0,1196499843.6000001,414515.00712921884,1206488327.6000004,2910.602286647479,2911.8513308159213,0.6999863038947342,0.24999657537690587,0.25,-3.4246230941337164e-06,backfill
2024-10-15,419790.11827140045,1085190434.9999998,2585.078561326236,19.588275,19.588275,0.0,55400000.0,720000.0,5452.918143146031,0.25,2.837926028275715,1.0,0.9999999982186056,5455.7560497366,14103558.0,1210603401.6000001,419970.7631789554,1220591885.6000004,2906.373473145532,2907.6241494824085,0.9999999959009388,0.24999828751065545,0.25,-1.7124893445519263e-06,backfill
2024-10-16,419787.24301631126,1097590894.0,2614.636133564832,19.81211,19.81211,0.0,55400000.0,0.0,-2.8752550891949795,0.25,2.875274782680825,1.0,5.077820941501443e-08,0.0,0.0,1210603401.6000001,419970.7631789554,1220591885.6000004,2906.373473145532,2907.6440647163095,0.6999931659330583,0.24999828789157297,0.25,-1.7121084270321774e-06,backfill
2024-10-17,424330.7688760158,1099277648.0,2590.6149839471273,19.629958,19.629958,0.0,56000000.0,600000.0,4543.525859704532,0.25,2.875255089152817,1.0,0.9999999978341588,4546.40109510012,11777974.799999999,1222381376.4,424517.1642740555,1232369860.4000003,2902.9918319260687,2904.2670265565484,0.9999999950158242,0.24999828777810817,0.25,-1.712221891825294e-06,backfill
2024-10-18,433420.6024319529,1151264457.2,2656.2291933982538,20.127001,20.127001,0.0,57200000.0,1200000.0,9089.833555937104,0.25,2.9063751292877797,1.0,0.9999999989053557,9092.73991115976,24152401.2,1246533777.6000001,433609.90418521524,1256522261.6000004,2897.8172534160576,2899.0829105713187,0.9999999974816182,0.24999828765248644,0.25,-1.7123475135605304e-06,backfill
2024-10-21,433411.6966511605,1158618432.4,2673.2514174220532,20.255567,20.255567,0.0,57200000.0,0.0,-8.905780792410951,0.25,8.905902789697661,1.0,8.196903489299245e-09,0.0,0.0,1246533777.6000001,433609.90418521524,1256522261.6000004,2897.8172534160576,2899.142481176127,0.6999863037964211,0.24999657538230896,0.25,-3.424617691039078e-06,backfill
2024-10-22,435227.226258081,1143058067.84,2626.34779921189,19.900036,19.900036,0.0,57440000.0,240000.0,1815.5296069204924,0.25,2.9685732647339758,1.0,0.9999999944095268,1818.4981598526958,4776008.64,1251309786.2400002,435428.40234506794,1261298270.2400005,2896.6835039861453,2898.0224446989814,0.9999999871236297,0.24999828751470776,0.25,-1.7124852922378864e-06,backfill
2024-10-23,439770.45953127765,1097962935.96,2496.672780455187,18.917349,18.917349,0.0,58040000.0,600000.0,4543.233273196674,0.25,2.981008399027952,1.0,0.9999999977544148,4546.21426117788,11350409.4,1262660195.6400003,439974.6166062458,1272648679.6400006,2892.5502326852516,2893.893057292736,0.9999999948322074,0.249998287814579,0.25,-1.7121854209989351e-06,backfill
2024-10-24,439767.4474254734,1112497428.84,2529.7402874016525,19.167771,19.167771,0.0,58040000.0,0.0,-3.012105804227758,0.25,3.012126435145737,1.0,4.8470938263101004e-08,0.0,0.0,1262660195.6400003,439974.6166062458,1272648679.6400006,2892.5502326852516,2893.9128784780596,0.6999931652075198,0.2499982876160156,0.25,-1.7123839843868893e-06,backfill
2024-10-25,440673.6657372818,1089979119.04,2473.438291839788,18.741044,18.741044,0.0,58160000.0,120000.0,906.2183118083631,0.25,3.0121058042840647,1.0,0.9999999886548916,909.2303969820119,2248925.28,1264909120.9200003,440883.8470032278,1274897604.9200006,2891.6859022749973,2893.0651047345805,0.9999999738308326,0.2499982874133999,0.25,-1.7125866000888834e-06,backfill
2024-10-28,440664.6109229837,1105364765.4399998,2508.4037566002667,19.005584,19.005584,0.0,58160000.0,0.0,-9.054814298113342,0.25,9.054938337067433,1.0,8.061983414187068e-09,0.0,0.0,1264909120.9200003,440883.8470032278,1274897604.9200006,2891.6859022749973,2893.1245516849967,0.6999863037440549,0.24999657545795215,0.25,-3.4245420478529187e-06,backfill
2024-10-29,441570.7981798836,1167367807.24,2643.6707591439554,20.030333,20.030333,0.0,58280000.0,120000.0,906.1872568999534,0.25,3.0182507597464636,1.0,0.9999999886312875,909.205486986708,2403639.96,1267312760.8800004,441793.0524902145,1277301244.8800006,2891.175489701238,2892.6306951114634,0.9999999737762296,0.24999828790778222,0.25,-1.7120922177760178e-06,backfill
2024-10-30,446719.9028807794,1188822154.0800002,2661.224956429324,20.163198,20.163198,0.0,58960000.0,680000.0,5149.104700895783,0.25,3.0244575217800245,1.0,0.9999999979896386,5152.12913770228,13710974.639999999,1281023735.5200005,446945.1816279168,1291012219.5200007,2888.5247511064395,2889.9814205604043,0.999999995373807,0.2499982876403295,0.25,-1.71235967050265e-06,backfill
2024-10-31,446716.8431763741,1125635606.4799998,2519.796653459911,19.091513,19.091513,0.0,58960000.0,0.0,-3.0597044053138234,0.25,3.059725362197119,1.0,4.771701678230045e-08,0.0,0.0,1281023735.5200005,446945.1816279168,1291012219.5200007,2888.5247511064395,2890.0012149536956,0.6999931649987922,0.24999828736477214,0.25,-1.712635227857362e-06,backfill
2024-11-01,466412.8309332512,1168802599.32,2505.9400638300262,18.986397,18.986397,0.0,61560000.0,2600000.0,19695.98775687709,0.25,3.059704405317631,1.0,0.9999999994680732,19699.047440325503,49364632.2,1330388367.7200005,466644.2290682423,1340376851.7200007,2872.3742162125473,2873.799267138565,0.999999998776403,0.2499982880415086,0.25,-1.7119584914127017e-06,backfill
2024-11-04,466403.247239242,1130118233.76,2423.0496688208304,18.357996,18.357996,0.0,61560000.0,0.0,-9.58369400916854,0.25,9.583825293148998,1.0,7.617075525878647e-09,0.0,0.0,1330388367.7200005,466644.2290682423,1340376851.7200007,2872.3742162125473,2873.858318212894,0.6999863036027218,0.24999657527965033,0.25,-3.4247203496706735e-06,backfill
2024-11-05,470945.8621990185,1142574770.4,2426.1276340021486,18.38119,18.38119,0.0,62160000.0,600000.0,4542.61495977646,0.25,3.1945427893098772,1.0,0.9999999975933561,4545.809480685481,11028714.000000002,1341417081.7200005,471190.0385489278,1351405565.7200007,2868.0690489166027,2869.5560874232847,0.9999999944613343,0.2499982877254281,0.25,-1.7122745719078125e-06,backfill
2024-11-06,470942.6365645215,1264409551.44,2684.8483302844534,20.341209,20.341209,0.0,62160000.0,0.0,-3.2256344969500788,0.25,3.225656590404236,1.0,4.5262273040691525e-08,0.0,0.0,1341417081.7200005,471190.0385489278,1351405565.7200007,2868.0690489166027,2869.5757419170336,0.6999931642427828,0.24999828786320677,0.25,-1.7121367932304565e-06,backfill
2024-11-07,470939.41095211776,1361781637.4399998,2891.628107078228,21.907684,21.907684,0.0,62160000.0,0.0,-3.2256124037667178,0.25,3.2256344970172712,1.0,4.526269015148188e-08,0.0,0.0,1341417081.7200005,471190.0385489278,1351405565.7200007,2868.0690489166027,2869.5953965454028,0.6999931642591157,0.2499982874984985,0.25,-1.712501501494046e-06,backfill
2024-11-08,479118.4742966648,1410348124.8000002,2943.6312738104393,22.30152,22.30152,0.0,63240000.0,1080000.0,8179.063344547059,0.25,3.2256124037816285,1.0,0.9999999986499365,8182.288934857621,24085641.6,1365502723.3200004,479372.32748378546,1375491207.3200006,2869.358802039999,2870.879085468768,0.999999996893789,0.24999828760791099,0.25,-1.712392089014969e-06,backfill
2024-11-11,499412.4107955058,1666365048.3200002,3336.651257155777,25.278596,25.278596,0.0,65920000.0,2680000.0,20293.93649884098,0.25,9.844900156780785,1.0,0.9999999966789351,20303.78126413741,67746637.28,1433249360.6000004,499676.1087479229,1443237844.6000006,2888.3467096644536,2889.8718041489815,0.9999999923583286,0.24999657549037066,0.25,-3.4245096293405997e-06,backfill
2024-11-12,529712.9337652306,1740662874.8800004,3286.0494126644744,24.895064,24.895064,0.0,69920000.0,4000000.0,30300.522969724785,0.25,3.4206329506541495,1.0,0.9999999996134326,30303.9435792464,99580256.0,1532829616.6000004,529980.0523271692,1542818100.6000006,2911.0871132326743,2912.5550883448495,0.9999999991108075,0.24999828744987074,0.25,-1.7125501292625245e-06,backfill
2024-11-13,569710.237164924,1810251473.6,3177.4950764592945,24.072493,24.072493,0.0,75200000.0,5280000.0,39997.303399693454,0.25,3.6281707792139084,1.0,0.9999999996893771,40000.93154562226,127102763.04,1659932379.6400003,569980.9838727915,1669920863.6400006,2929.7834680265296,2931.1758060555603,0.999999999285511,0.24999828750255082,0.25,-1.712497449180006e-06,backfill
2024-11-14,580918.6405973075,1808618110.92,3113.3759265503645,23.586569,23.586569,0.0,76680000.0,1480000.0,11208.403432383435,0.25,3.9021249120885213,1.0,0.9999999988081463,11212.305530568668,34908122.120000005,1694840501.7600002,581193.2894033602,1704828985.7600007,2933.325309915638,2934.7121380148437,0.9999999972579067,0.24999828802529933,0.25,-1.7119747006688613e-06,backfill
2024-11-15,586975.3259105623,1800799457.5999997,3067.930419062289,23.24212,23.24212,0.0,77480000.0,800000.0,6056.685313254828,0.25,3.9788947986116954,1.0,0.9999999977516788,6060.6641808008,18593696.0,1713434197.7600002,587253.953584161,1723422681.7600007,2934.7144812589368,2936.107542657763,0.9999999948259073,0.24999828757144016,0.25,-1.712428559841328e-06,backfill
2024-11-18,586963.2649389477,1852837040.08,3156.649062650831,23.913746,23.913746,0.0,77480000.0,0.0,-12.060971614555456,0.25,12.06113683377868,1.0,6.052564449632314e-09,0.0,0.0,1713434197.7600002,587253.953584161,1723422681.7600007,2934.7144812589368,2936.1678740478937,0.6999863031496498,0.24999657528640418,0.25,-3.4247135958231922e-06,backfill
2024-11-19,579383.6219975861,1805197744.96,3115.721046335583,23.603527,23.603527,0.0,76480000.0,-1000000.0,-7579.642941361642,0.25,4.020296335198272,1.0,0.9999999981825879,-7575.6226725625,-23603527.0,1689830670.7600002,579678.3309115985,1701190392.198278,2934.7144812589363,2936.2072513077796,0.9999999958218801,0.2499982880455609,0.25,-1.7119544390986619e-06,backfill
2024-11-20,574834.3111727391,1764617172.08,3069.7840017238277,23.255366,23.255366,0.0,75880000.0,-600000.0,-4549.310824846965,0.25,3.9683809725862065,1.0,0.9999999970100755,-4545.342471054841,-13953219.6,1675877451.1600003,575132.9884405436,1687851109.8261921,2934.7144812589368,2936.2393250026244,0.9999999931283897,0.24999828753496933,0.25,-1.712465030667687e-06,backfill
2024-11-21,580284.7475849394,1946195733.0,3353.8633250310054,25.407255,25.407255,0.0,76600000.0,720000.0,5450.436412200215,0.25,3.937221309402323,1.0,0.9999999975279367,5454.373606542504,18293223.599999998,1694170674.7600002,580587.3620470861,1706144333.426192,2938.6522080165814,2940.184694715683,0.999999994310683,0.2499982874944462,0.25,-1.7125055538080858e-06,backfill
2024-11-22,580280.7730590965,1908811026.4,3289.4610936999275,24.919204,24.919204,0.0,76600000.0,0.0,-3.9745258428156376,0.25,3.97455306565027,1.0,3.673386606006801e-08,0.0,0.0,1694170674.7600002,580587.3620470861,1706144333.426192,2938.6522080165814,2940.2048329670165,0.6999931616912817,0.24999828791588685,0.25,-1.712084113147938e-06,backfill
2024-11-25,610570.0950571693,2126819281.6000004,3483.333525204612,26.387336,26.387336,0.0,80600000.0,4000000.0,30289.321998072788,0.25,11.923577528611574,1.0,0.9999999973048137,30301.2454122664,105549344.0,1799720018.7600002,610888.6074593525,1811693677.426192,2965.669444976086,2967.2165277871304,0.9999999937989497,0.24999657531206884,0.25,-3.4246879311583545e-06,backfill
2024-11-26,610565.9130988604,2020194589.4,3308.7248175168334,25.064449,25.064449,0.0,80600000.0,0.0,-4.181958308909088,0.25,4.1819869524463655,1.0,3.491188793613986e-08,0.0,0.0,1799720018.7600002,610888.6074593525,1811693677.426192,2965.669444976086,2967.2368511880054,0.6999931611615549,0.24999828806582247,0.25,-1.7119341775284624e-06,backfill
2024-11-27,625712.1463346836,2263282043.4,3617.12978828674,27.400509,27.400509,0.0,82600000.0,2000000.0,15146.233235823223,0.25,4.181958308896304,1.0,0.9999999990546953,15150.4151654886,54801018.0,1854521036.7600002,626039.0226248411,1866494695.426192,2981.4350670991703,2982.9925890999616,0.9999999978252772,0.24999828747418462,0.25,-1.7125258153782852e-06,backfill
2024-11-29,625703.5750234802,2248090747.0,3592.90059500725,27.216595,27.216595,0.0,82600000.0,0.0,-8.571311203413643,0.25,8.57139926485868,1.0,1.1355707152382877e-08,0.0,0.0,1854521036.7600002,626039.0226248411,1866494695.426192,2981.4350670991703,2983.033452152083,0.6999897294307769,0.2499974316112763,0.25,-2.5683887237004654e-06,backfill
2024-12-02,695380.241377877,2516322180.6,3618.627667093297,27.410917,27.410917,0.0,91800000.0,9200000.0,69676.66635439673,0.25,12.856922774455073,1.0,0.9999999987363929,69689.52310105083,252180436.4,2106701473.1600003,695728.545725892,2118675131.8261921,3045.2611795821335,3046.7865000421857,0.9999999970932373,0.2499965752431795,0.25,-3.4247568204970325e-06,backfill
2024-12-03,710828.2669439589,2552950982.4,3591.5158430261117,27.20536,27.20536,0.0,93840000.0,2040000.0,15448.025566081982,0.25,4.762878365601897,1.0,0.9999999989444452,15452.788411825057,55498934.4,2162200407.5600004,711181.334137717,2174174066.226192,3057.1303855468923,3058.648857020766,0.9999999975715732,0.24999828799693313,0.25,-1.7120030668671404e-06,backfill
2024-12-04,729003.0248452914,2822522966.64,3871.757551676865,29.327961,29.327961,0.0,96240000.0,2400000.0,18174.757901332458,0.25,4.86868675989013,1.0,0.9999999990828428,18179.6265547452,70387106.39999999,2232587513.9600005,729360.9606924623,2244561172.626192,3077.435307882649,3078.9463090397076,0.9999999978900471,0.24999828780242206,0.25,-1.7121975779410548e-06,backfill
2024-12-05,761115.1519745291,2906089895.0400004,3818.200028603926,28.922073,28.922073,0.0,100480000.0,4240000.0,32112.12712923775,0.25,4.993171403049941,1.0,0.9999999994675738,32117.120266440805,122629589.52000001,2355217103.4800005,761478.0809589031,2367190762.146192,3108.678793702467,3110.161131341412,0.999999998775254,0.24999828759170173,0.25,-1.7124082982711286e-06,backfill
2024-12-06,837766.3141076711,3412738079.8,4073.6157832211356,30.856583,30.856583,0.0,110600000.0,10120000.0,76651.162133142,0.25,5.213117479277597,1.0,0.999999999767103,76656.37521491518,312268619.96,2667485723.4400005,838134.4561738182,2679459382.106192,3196.9326190671572,3198.337456382644,0.9999999994643051,0.24999828737692908,0.25,-1.7126230709152424e-06,backfill
2024-12-09,846232.6351567055,3190855699.92,3770.660179430597,28.561186,28.561186,0.0,111720000.0,1120000.0,8466.321049034363,0.25,17.214376317280912,1.0,0.9999999861018576,8483.53518954088,31988528.32,2699474251.7600007,846617.991363359,2711447910.4261923,3202.6816558195123,3204.1400884097147,0.9999999679777554,0.24999657540257053,0.25,-3.4245974294688786e-06,backfill
2024-12-10,887432.2992024851,3232087999.28,3642.0671212718157,27.586958,27.586958,0.0,117160000.0,5440000.0,41199.66404577962,0.25,5.79611393942949,1.0,0.999999999518273,41205.46012001949,150073051.51999998,2849547303.2800007,887823.4514833785,2861520961.9461923,3223.0743141163402,3224.4949440287164,0.9999999988918925,0.24999828783078826,0.25,-1.7121692117427756e-06,backfill
2024-12-11,909846.6853823544,3479683247.04,3824.4720818845544,28.968392,28.968392,0.0,120120000.0,2960000.0,22414.386179869296,0.25,6.078303419195104,1.0,0.9999999990715589,22420.46444165633,85746440.32000001,2935293743.600001,910243.9159250349,2947267402.2661924,3237.8875054287328,3239.301136792768,0.999999997864082,0.2499982875552309,0.25,-1.7124447690974876e-06,backfill
2024-12-12,929230.9927360544,3607480480.16,3882.2214372532408,29.405612,29.405612,0.0,122680000.0,2560000.0,19384.30735369993,0.25,6.2318266122079065,1.0,0.9999999988993739,19390.53913762867,75278366.72,3010572110.3200006,929634.4550626635,3022545768.986192,3251.327177608163,3252.738869682469,0.9999999974678523,0.24999828774568966,0.25,-1.712254310337613e-06,backfill
2024-12-13,981336.3451866156,3849119676.520001,3922.3245887097783,29.709167,29.709167,0.0,129560000.0,6880000.0,52105.352450561244,0.25,6.364595840657906,1.0,0.9999999995817284,52111.7170028082,204399068.96,3214971179.2800007,981746.1720654718,3226944837.9461923,3286.944150907257,3288.3168485240817,0.9999999990378731,0.2499982879320961,0.25,-1.7120679038917785e-06,backfill
2024-12-16,983739.9320047732,3990364023.84,4056.3200638892686,30.723468,30.723468,0.0,129880000.0,320000.0,2403.586818157579,0.25,20.16444544904005,1.0,0.9999999430176819,2423.750987384704,9831509.76,3224802689.040001,984169.9230528565,3236776347.7061925,3288.838920890652,3290.2764667791157,0.9999998679845898,0.24999657530801653,0.25,-3.4246919834723943e-06,backfill
2024-12-17,991307.3640638844,3904589109.76,3938.827906768566,29.833352,29.833352,0.0,130880000.0,1000000.0,7567.43205911119,0.25,6.737944739758721,1.0,0.9999999969534517,7574.169957700799,29833352.0,3254636041.040001,991744.0930105572,3266609699.7061925,3293.803031173102,3295.254144299565,0.9999999929875137,0.24999828757549247,0.25,-1.7124245075272881e-06,backfill
2024-12-18,1025535.5880563356,3798013192.6,3703.443582877769,28.050319,28.050319,0.0,135400000.0,4520000.0,34228.22399245121,0.25,6.789776466190989,1.0,0.9999999993207954,34235.013722412245,126787441.88,3381423482.920001,1025979.1067329695,3393397141.5861926,3307.471974153357,3308.902373653935,0.99999999843756,0.2499982876970619,0.25,-1.7123029381060917e-06,backfill
2024-12-19,1047644.8372008906,3535310367.6800003,3374.531369930395,25.558924,25.558924,0.0,138320000.0,2920000.0,22109.24914455507,0.25,7.0242163565502445,1.0,0.9999999989123161,22116.273312800586,74632058.08,3456055541.000001,1048095.3800457701,3468029199.6661925,3308.8870208689827,3310.3100177843785,0.9999999974976357,0.24999828780647437,0.25,-1.7121935256270149e-06,backfill
2024-12-20,1047637.6616004688,3621377912.88,3456.7084075114753,26.181159,26.181159,0.0,138320000.0,0.0,-7.175600421847776,0.25,7.175649569869114,1.0,2.0346698659245988e-08,0.0,0.0,3456055541.000001,1048095.3800457701,3468029199.6661925,3308.8870208689827,3310.3326911406643,0.6999931567787339,0.24999828742150454,0.25,-1.7125784954608037e-06,backfill
2024-12-23,1017623.6546503876,3416747256.2000003,3357.574522355094,25.429795,25.429795,0.0,134360000.0,-3960000.0,-30014.00695008121,0.25,21.526801265763062,1.0,0.9999999950840279,-29992.480443699842,-100701988.19999999,3355353552.800001,1018102.8996020702,3368787470.402367,3308.8870208689827,3310.4453252511507,0.9999999887003158,0.24999657544444442,0.25,-3.424555555575637e-06,backfill
2024-12-24,1044276.4846883476,3603195565.56,3450.4229659402476,26.132837,26.132837,0.0,137880000.0,3520000.0,26652.830037959968,0.25,6.9700250318519705,1.0,0.9999999991046495,26659.800015252094,91987586.24,3447341139.040001,1044762.6996173223,3460775056.642367,3312.498673536092,3314.0409722767968,0.9999999979402258,0.24999828770921884,0.25,-1.712290781163972e-06,backfill
2024-12-26,1056986.0008403007,3510856910.2800007,3321.5737081559437,25.156613,25.156613,0.0,139560000.0,1680000.0,12709.51615195314,0.25,14.305157324497912,1.0,0.9999999942246213,12723.821162307864,42263109.84,3489604248.880001,1057486.5207796302,3503038166.482367,3312.6078655827764,3314.1765015785095,0.9999999867036281,0.24999743160722399,0.25,-2.5683927760145053e-06,backfill
2024-12-27,1065461.250602041,3557128266.6,3338.5806049633825,25.285245,25.285245,0.0,140680000.0,1120000.0,8475.249761740211,0.25,7.239630142741786,1.0,0.9999999970771338,8482.48934229659,28319474.399999995,3517923723.280001,1065969.0101219267,3531357640.882367,3312.81454465402,3314.3933098336206,0.9999999932724144,0.24999828730803975,0.25,-1.7126919602539203e-06,backfill
2024-12-30,1071498.154324659,3644766589.32,3401.5612389152916,25.761709,25.761709,0.0,141480000.0,800000.0,6036.903722618008,0.25,21.893039395932348,1.0,0.9999999752507668,6058.796462112799,20609367.2,3538533090.480001,1072027.8065840395,3551967008.082367,3313.316115745658,3314.9539210556004,0.9999999428972568,0.24999657548766913,0.25,-3.424512330874041e-06,backfill
2024-12-31,1071490.8153464715,3584387028.24,3345.233553944195,25.334938,25.334938,0.0,141480000.0,0.0,-7.338978187413886,0.25,7.339028454278486,1.0,1.9893820479843782e-08,0.0,0.0,3538533090.480001,1072027.8065840395,3551967008.082367,3313.316115745658,3314.9766262194435,0.6999931566679689,0.24999828774163735,0.25,-1.712258362651653e-06,backfill
2025-01-02,1071476.137540897,3707139886.56,3459.8436275661293,26.202572,26.202572,0.0,141480000.0,0.0,-14.67780557461083,0.25,14.677956374609199,1.0,6.631299731552076e-09,0.0,0.0,3538533090.480001,1072027.8065840395,3551967008.082367,3313.316115745658,3315.0220370136735,0.699989727974136,0.24999743152415155,0.25,-2.568475848452323e-06,backfill
2025-01-03,1071468.7987135083,3866014286.64,3608.144531396416,27.325518,27.325518,0.0,141480000.0,0.0,-7.338827388593927,0.25,7.338877654389704,1.0,1.9894243585838467e-08,0.0,0.0,3538533090.480001,1072027.8065840395,3551967008.082367,3313.316115745658,3315.044742644064,0.6999931566729953,0.2499982875835971,0.25,-1.7124164028992084e-06,backfill
2025-01-06,1080837.466801672,3989303303.04,3690.9372829615427,27.951957,27.951957,0.0,142720000.0,1240000.0,9368.668088163715,0.25,22.016482165346062,1.0,0.9999999839419287,9390.6842687365,34660426.68,3573193517.160001,1081418.490852776,3586627434.762367,3316.595254381173,3318.3781511346274,0.9999999629909633,0.2499965752769488,0.25,-3.424723051204115e-06,backfill
2025-01-07,1114454.5417394424,3768801005.32,3381.744938144942,25.610227,25.610227,0.0,147160000.0,4440000.0,33617.074937770376,0.25,7.402996347956658,1.0,0.9999999992460125,33624.477883413456,113709407.88000001,3686902925.040001,1115042.9687361894,3700336842.642367,3318.5598639632676,3320.312048678877,0.9999999982654966,0.24999828769300958,0.25,-1.7123069904201316e-06,backfill
2025-01-08,1114446.908541439,3655314450.84,3279.935924111472,24.839049,24.839049,0.0,147160000.0,0.0,-7.633198003284633,0.25,7.633250285886591,1.0,1.9126821237946956e-08,0.0,0.0,3686902925.040001,1115042.9687361894,3700336842.642367,3318.5598639632676,3320.334790542223,0.6999931563674502,0.24999828804961322,0.25,-1.711950386784622e-06,backfill
2025-01-10,1114431.6423022768,3648139517.88,3273.542655647698,24.790293,24.790293,0.0,147160000.0,0.0,-15.266239162301645,0.25,15.266396007416976,1.0,6.375716510298446e-09,0.0,0.0,3686902925.040001,1115042.9687361894,3700336842.642367,3318.5598639632676,3320.3802747362165,0.6999897279275072,0.24999743144513142,0.25,-2.5685548685761006e-06,backfill
2025-01-13,1114408.7433356408,3388848748.4799995,3040.9387657320062,23.028328,23.028328,0.0,147160000.0,0.0,-22.898966636043042,0.25,22.89928032127966,1.0,3.1879090478525995e-09,0.0,0.0,3686902925.040001,1115042.9687361894,3700336842.642367,3318.5598639632676,3320.4485021954724,0.6999863022929524,0.24999657545389983,0.25,-3.4245461001669586e-06,backfill
2025-01-14,1118641.8322633149,3594030258.9600005,3212.851652157809,24.330018,24.330018,0.0,147720000.0,560000.0,4233.088927674107,0.25,7.63293659818932,1.0,0.9999999938359144,4240.721811991952,13624810.08,3700527735.120001,1119283.6905481813,3713961652.722367,3318.159358601405,3320.0632638670577,0.9999999858003735,0.24999828754712627,0.25,-1.7124528737255673e-06,backfill
2025-01-15,1118634.1703854357,3857934550.2,3448.790187475464,26.116535,26.116535,0.0,147720000.0,0.0,-7.661877879174426,0.25,7.66193035796791,1.0,1.9055315769733738e-08,0.0,0.0,3700527735.120001,1119283.6905481813,3713961652.722367,3318.159358601405,3320.0860040263988,0.6999931563783108,0.24999828781863132,0.25,-1.7121813686848952e-06,backfill
2025-01-16,1124381.695037868,3752102963.2,3337.0366840360816,25.27009,25.27009,0.0,148480000.0,760000.0,5747.5246524324175,0.25,7.6618778793523,1.0,0.9999999954408159,5755.1864778338595,19205268.4,3719733003.520001,1125038.8770260152,3733166921.122367,3318.2559264003476,3320.195390584545,0.999999989501721,0.24999828760385867,0.25,-1.712396141329009e-06,backfill
2025-01-17,1157693.2662930784,4031197628.64,3482.094736153953,26.368378,26.368378,0.0,152880000.0,4400000.0,33311.57125521032,0.25,7.70124448656074,1.0,0.9999999992084455,33319.272446948846,116020863.20000002,3835753866.7200007,1158358.149472964,3849187784.3223667,3322.968622505648,3324.8770606115945,0.9999999981790587,0.24999828737287677,0.25,-1.7126271232292822e-06,backfill
2025-01-21,1159781.808460089,3850455571.76,3319.982727503282,25.140086,25.140086,0.0,153160000.0,280000.0,2088.5421670104843,0.25,31.717623734056946,1.0,0.9999998719254176,2120.2592476418363,7039224.080000001,3842793090.8000007,1160478.4087206058,3856227008.4023666,3322.963167107733,3324.959039944339,0.9999997015384873,0.24999571926039021,0.25,-4.280739609785478e-06,backfill
2025-01-22,1176735.8226068222,3841563213.6,3264.592731688778,24.720484,24.720484,0.0,155400000.0,2240000.0,16954.01414673333,0.25,7.943711016849924,1.0,0.999999998396152,16961.957803341375,55373884.16,3898166974.9600005,1177440.366523947,3911600892.5623665,3322.1222949152316,3324.111340383094,0.9999999963096464,0.24999828798072388,0.25,-1.7120192761233e-06,backfill
2025-01-23,1200958.965150974,3905375757.4,3251.8810972938604,24.624059,24.624059,0.0,158600000.0,3200000.0,24223.14254415175,0.25,8.059834401416591,1.0,0.999999998860876,24231.20232334848,78796988.8,3976963963.7600007,1201671.5688472956,3990397881.3623667,3320.7059106758757,3322.676292158516,0.9999999973792568,0.24999828768085264,0.25,-1.7123191473622512e-06,backfill
2025-01-24,1200950.7394609775,4023540211.6,3350.2957943186743,25.369106,25.369106,0.0,158600000.0,0.0,-8.225689996499568,0.25,8.225746336650506,1.0,1.7749331004957014e-08,0.0,0.0,3976963963.7600007,1201671.5688472956,3990397881.3623667,3320.7059106758757,3322.699050215312,0.699993156033012,0.24999828737287677,0.25,-1.7126271232292822e-06,backfill
2025-01-27,1200926.062729027,3729307394.8,3105.359697436661,23.513918,23.513918,0.0,158600000.0,0.0,-24.676731950603426,0.25,24.677069988924192,1.0,2.9582444271980535e-09,0.0,0.0,3976963963.7600007,1201671.5688472956,3990397881.3623667,3320.7059106758757,3322.7673253209655,0.6999863022209951,0.24999657537150277,0.25,-3.4246284972283547e-06,backfill
